UserId,MovieId,prediction,title,genres
938,1131,5.4298077,Safe (1995),Thriller
938,813,5.3911943,"Celluloid Closet, The (1995)",Documentary
938,701,5.3699036,"Wonderful, Horrible Life of Leni Riefenstahl, The (1993)",Documentary
938,915,5.3606644,Primary Colors (1998),Drama
938,646,5.353489,Once Upon a Time in the West (1969),Western
938,1463,5.3516626,"Boys, Les (1997)",Comedy
938,169,5.2519636,"Wrong Trousers, The (1993)",Animation|Comedy
937,1463,5.4954643,"Boys, Les (1997)",Comedy
937,663,5.377003,Being There (1979),Comedy
937,481,5.3272758,"Apartment, The (1960)",Comedy|Drama
937,1126,5.1088924,"Old Man and the Sea, The (1958)",Adventure|Drama
937,136,5.090417,Mr. Smith Goes to Washington (1939),Drama
937,1449,5.002853,Pather Panchali (1955),Drama
937,197,4.944759,"Graduate, The (1967)",Drama|Romance
937,464,4.936273,Vanya on 42nd Street (1994),Drama
937,81,4.915275,"Hudsucker Proxy, The (1994)",Comedy|Romance
937,517,4.9069014,Manhattan (1979),Comedy|Drama|Romance
936,1005,5.787892,"Double vie de Véronique, La (Double Life of Veronique, The) (1991)",Drama
936,1240,5.4024773,Ghost in the Shell (Kokaku kidotai) (1995),Animation|Sci-Fi
936,1426,5.304054,Grace of My Heart (1996),Comedy|Drama
936,114,5.296702,Wallace & Gromit: The Best of Aardman Animation (1996),Animation
936,583,5.2153554,Romeo Is Bleeding (1993),Crime|Thriller
936,922,5.1075215,Dead Man (1995),Western
936,169,5.102655,"Wrong Trousers, The (1993)",Animation|Comedy
936,1268,5.0917244,Bitter Moon (1992),Drama
936,695,5.0873914,Kicking and Screaming (1995),Comedy|Drama
936,1019,5.068285,"Die xue shuang xiong (Killer, The) (1989)",Action|Thriller
935,394,5.199527,Radioland Murders (1994),Comedy|Mystery|Romance
935,958,5.109501,To Live (Huozhe) (1994),Drama
935,888,5.034053,One Night Stand (1997),Drama
935,1294,4.9112883,Ayn Rand: A Sense of Life (1997),Documentary
935,459,4.8118844,"Cry, the Beloved Country (1995)",Drama
935,22,4.780012,Braveheart (1995),Action|Drama|War
935,807,4.7196407,Poetic Justice (1993),Drama
935,328,4.716058,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller
935,963,4.6813083,Some Folks Call It a Sling Blade (1993),Drama|Thriller
935,421,4.6442833,William Shakespeare's Romeo and Juliet (1996),Drama|Romance
934,57,5.277571,Priest (1994),Drama
934,1463,4.981367,"Boys, Les (1997)",Comedy
934,611,4.9387093,Laura (1944),Crime|Film-Noir|Mystery
934,613,4.8762693,My Man Godfrey (1936),Comedy
934,258,4.789731,Contact (1997),Drama|Sci-Fi
934,408,4.748419,"Close Shave, A (1995)",Animation|Comedy|Thriller
934,1169,4.696412,Fresh (1994),Drama
934,64,4.669443,"Shawshank Redemption, The (1994)",Drama
934,1141,4.668576,"War Room, The (1993)",Documentary
934,478,4.645829,"Philadelphia Story, The (1940)",Comedy|Romance
933,113,4.132015,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama
933,865,4.1121426,"Ice Storm, The (1997)",Drama
933,793,4.106936,Crooklyn (1994),Comedy
933,100,4.078254,Fargo (1996),Crime|Drama|Thriller
933,119,4.072443,Maya Lin: A Strong Clear Vision (1994),Documentary
933,543,3.9465966,"Misérables, Les (1995)",Drama|Musical
933,1368,3.906113,Mina Tannenbaum (1994),Drama
933,1062,3.9018242,Four Days in September (1997),Drama
933,589,3.8906274,"Wild Bunch, The (1969)",Western
933,750,3.887003,Amistad (1997),Drama
932,1449,5.1597366,Pather Panchali (1955),Drama
932,1463,5.1005006,"Boys, Les (1997)",Comedy
932,1085,5.0667396,Carried Away (1996),Drama|Romance
932,408,4.960136,"Close Shave, A (1995)",Animation|Comedy|Thriller
932,1558,4.941137,Aparajito (1956),Drama
932,1193,4.935903,Before the Rain (Pred dozhdot) (1994),Drama
932,694,4.7779045,Persuasion (1995),Romance
932,512,4.7554655,Wings of Desire (1987),Comedy|Drama|Romance
932,1137,4.7329817,Beautiful Thing (1996),Drama|Romance
932,1398,4.732653,Anna (1996),Drama
931,958,4.864009,To Live (Huozhe) (1994),Drama
931,1129,4.85755,Chungking Express (1994),Drama|Mystery|Romance
931,793,4.81043,Crooklyn (1994),Comedy
931,899,4.807428,"Winter Guest, The (1997)",Drama
931,1176,4.770027,Welcome To Sarajevo (1997),Drama|War
931,963,4.7138395,Some Folks Call It a Sling Blade (1993),Drama|Thriller
931,889,4.704444,"Tango Lesson, The (1997)",Romance
931,318,4.62141,Schindler's List (1993),Drama|War
931,408,4.6112714,"Close Shave, A (1995)",Animation|Comedy|Thriller
931,543,4.5775967,"Misérables, Les (1995)",Drama|Musical
930,863,5.0265017,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Drama
930,958,4.928236,To Live (Huozhe) (1994),Drama
930,394,4.832806,Radioland Murders (1994),Comedy|Mystery|Romance
930,1006,4.621016,Until the End of the World (Bis ans Ende der Welt) (1991),Drama|Sci-Fi
930,57,4.6070566,Priest (1994),Drama
930,463,4.5033326,"Secret of Roan Inish, The (1994)",Adventure
930,1427,4.4370084,Drunks (1995),Drama
930,1160,4.4302154,Love! Valour! Compassion! (1997),Drama|Romance
930,676,4.3700514,"Crucible, The (1996)",Drama
930,464,4.3372397,Vanya on 42nd Street (1994),Drama
929,793,5.253948,Crooklyn (1994),Comedy
929,119,4.777428,Maya Lin: A Strong Clear Vision (1994),Documentary
929,958,4.771046,To Live (Huozhe) (1994),Drama
929,947,4.676978,"Big Blue, The (Grand bleu, Le) (1988)",Adventure|Romance
929,1176,4.65751,Welcome To Sarajevo (1997),Drama|War
929,408,4.6180897,"Close Shave, A (1995)",Animation|Comedy|Thriller
929,1005,4.5894647,"Double vie de Véronique, La (Double Life of Veronique, The) (1991)",Drama
929,543,4.576287,"Misérables, Les (1995)",Drama|Musical
929,113,4.5471144,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama
929,1449,4.4979444,Pather Panchali (1955),Drama
928,1131,7.119632,Safe (1995),Thriller
928,1368,7.0939474,Mina Tannenbaum (1994),Drama
928,850,7.052145,"Perfect Candidate, A (1996)",Documentary
928,592,6.752964,True Crime (1995),Mystery|Thriller
928,904,6.53315,Ma vie en rose (My Life in Pink) (1997),Comedy|Drama
928,1240,6.3062835,Ghost in the Shell (Kokaku kidotai) (1995),Animation|Sci-Fi
928,114,6.30082,Wallace & Gromit: The Best of Aardman Animation (1996),Animation
928,169,6.2975307,"Wrong Trousers, The (1993)",Animation|Comedy
928,1194,6.229319,Once Were Warriors (1994),Crime|Drama
928,320,6.1696544,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
927,1019,5.632259,"Die xue shuang xiong (Killer, The) (1989)",Action|Thriller
927,817,5.4494114,Frisk (1995),Drama
927,813,5.4115806,"Celluloid Closet, The (1995)",Documentary
927,1166,5.301754,Love & Human Remains (1993),Comedy
927,1131,5.259658,Safe (1995),Thriller
927,1268,5.2515044,Bitter Moon (1992),Drama
927,1282,5.213972,"Grass Harp, The (1995)",Drama
927,1278,5.1705236,Selena (1997),Drama|Musical
927,1426,5.135898,Grace of My Heart (1996),Comedy|Drama
927,320,5.134266,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
926,753,5.108158,Burnt By the Sun (1994),Drama
926,899,5.00844,"Winter Guest, The (1997)",Drama
926,697,4.7204947,"Basketball Diaries, The (1995)",Drama
926,57,4.6661963,Priest (1994),Drama
926,613,4.664244,My Man Godfrey (1936),Comedy
926,1103,4.650083,Trust (1990),Comedy|Drama
926,958,4.6044345,To Live (Huozhe) (1994),Drama
926,1167,4.5804877,"Sum of Us, The (1994)",Comedy
926,408,4.498064,"Close Shave, A (1995)",Animation|Comedy|Thriller
926,906,4.460709,Oscar & Lucinda (1997),Drama|Romance
925,1169,4.878857,Fresh (1994),Drama
925,1278,4.616153,Selena (1997),Drama|Musical
925,520,4.5974016,"Great Escape, The (1963)",Adventure|War
925,1131,4.597273,Safe (1995),Thriller
925,96,4.5961514,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller
925,1410,4.588173,Harlem (1993),Drama
925,966,4.56708,"Affair to Remember, An (1957)",Romance
925,265,4.5643816,"Hunt for Red October, The (1990)",Action|Thriller
925,174,4.529128,Raiders of the Lost Ark (1981),Action|Adventure
925,79,4.4969206,"Fugitive, The (1993)",Action|Thriller
924,1463,5.0088744,"Boys, Les (1997)",Comedy
924,136,4.6960545,Mr. Smith Goes to Washington (1939),Drama
924,1449,4.675519,Pather Panchali (1955),Drama
924,481,4.6434894,"Apartment, The (1960)",Comedy|Drama
924,663,4.5974894,Being There (1979),Comedy
924,483,4.488069,Casablanca (1942),Drama|Romance|War
924,50,4.4770956,Star Wars (1977),Action|Adventure|Romance|Sci-Fi|War
924,513,4.4760175,"Third Man, The (1949)",Mystery|Thriller
924,659,4.449798,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller
924,736,4.4081473,Shadowlands (1993),Drama|Romance
923,1131,6.123828,Safe (1995),Thriller
923,320,5.619959,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
923,813,5.548011,"Celluloid Closet, The (1995)",Documentary
923,963,5.5431695,Some Folks Call It a Sling Blade (1993),Drama|Thriller
923,1005,5.447441,"Double vie de Véronique, La (Double Life of Veronique, The) (1991)",Drama
923,64,5.400456,"Shawshank Redemption, The (1994)",Drama
923,169,5.366663,"Wrong Trousers, The (1993)",Animation|Comedy
923,1240,5.3618307,Ghost in the Shell (Kokaku kidotai) (1995),Animation|Sci-Fi
923,42,5.3534546,Clerks (1994),Comedy
923,223,5.3474298,Sling Blade (1996),Drama|Thriller
922,57,5.213099,Priest (1994),Drama
922,1463,5.041175,"Boys, Les (1997)",Comedy
922,611,4.985942,Laura (1944),Crime|Film-Noir|Mystery
922,1449,4.852774,Pather Panchali (1955),Drama
922,1160,4.657316,Love! Valour! Compassion! (1997),Drama|Romance
922,968,4.626533,"Inspector General, The (1949)",Musical
922,1153,4.611499,Backbeat (1993),Drama|Musical
922,408,4.606574,"Close Shave, A (1995)",Animation|Comedy|Thriller
922,50,4.59263,Star Wars (1977),Action|Adventure|Romance|Sci-Fi|War
922,694,4.5912347,Persuasion (1995),Romance
921,1258,4.4839964,Trial and Error (1997),Comedy|Romance
921,966,4.3839273,"Affair to Remember, An (1957)",Romance
921,968,4.336849,"Inspector General, The (1949)",Musical
921,969,4.333313,Winnie the Pooh and the Blustery Day (1968),Animation|Children's
921,1153,4.2242904,Backbeat (1993),Drama|Musical
921,574,4.2238564,Boxing Helena (1993),Mystery|Romance|Thriller
921,863,4.1459484,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Drama
921,667,4.1357465,Audrey Rose (1977),Horror
921,1227,4.111351,"Awfully Big Adventure, An (1995)",Drama
921,300,4.0959835,Air Force One (1997),Action|Thriller
920,1282,4.6476765,"Grass Harp, The (1995)",Drama
920,899,4.5570264,"Winter Guest, The (1997)",Drama
920,1142,4.553193,When We Were Kings (1996),Documentary
920,127,4.55147,"Godfather, The (1972)",Action|Crime|Drama
920,187,4.548618,"Godfather: Part II, The (1974)",Action|Crime|Drama
920,641,4.5145254,Paths of Glory (1957),Drama|War
920,320,4.4815445,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
920,56,4.468013,Pulp Fiction (1994),Crime|Drama
920,42,4.4064684,Clerks (1994),Comedy
920,276,4.3534403,Leaving Las Vegas (1995),Drama|Romance
919,1131,5.286148,Safe (1995),Thriller
919,320,5.08248,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
919,963,4.845921,Some Folks Call It a Sling Blade (1993),Drama|Thriller
919,753,4.7794538,Burnt By the Sun (1994),Drama
919,613,4.7305946,My Man Godfrey (1936),Comedy
919,1282,4.7301626,"Grass Harp, The (1995)",Drama
919,1240,4.675328,Ghost in the Shell (Kokaku kidotai) (1995),Animation|Sci-Fi
919,1398,4.5888066,Anna (1996),Drama
919,1066,4.5770855,Balto (1995),Animation|Children's
919,1463,4.5315113,"Boys, Les (1997)",Comedy
918,1240,5.085297,Ghost in the Shell (Kokaku kidotai) (1995),Animation|Sci-Fi
918,1512,4.9947557,"World of Apu, The (Apur Sansar) (1959)",Drama
918,697,4.678177,"Basketball Diaries, The (1995)",Drama
918,1192,4.6721253,"Boys of St. Vincent, The (1993)",Drama
918,212,4.651929,"Unbearable Lightness of Being, The (1988)",Drama
918,601,4.5462375,For Whom the Bell Tolls (1943),Adventure|War
918,753,4.539148,Burnt By the Sun (1994),Drama
918,308,4.5319324,FairyTale: A True Story (1997),Children's|Drama|Fantasy
918,1131,4.470516,Safe (1995),Thriller
918,1398,4.4397154,Anna (1996),Drama
917,1005,5.8169107,"Double vie de Véronique, La (Double Life of Veronique, The) (1991)",Drama
917,753,5.6689997,Burnt By the Sun (1994),Drama
917,394,5.6545076,Radioland Murders (1994),Comedy|Mystery|Romance
917,1021,5.5567575,8 1/2 (1963),Drama
917,1438,5.502055,Panther (1995),Drama
917,697,5.469596,"Basketball Diaries, The (1995)",Drama
917,1316,5.4345503,"Horse Whisperer, The (1998)",Drama
917,676,5.424244,"Crucible, The (1996)",Drama
917,958,5.4022217,To Live (Huozhe) (1994),Drama
917,889,5.3460546,"Tango Lesson, The (1997)",Romance
916,1449,4.6425595,Pather Panchali (1955),Drama
916,1240,4.622366,Ghost in the Shell (Kokaku kidotai) (1995),Animation|Sci-Fi
916,119,4.5999694,Maya Lin: A Strong Clear Vision (1994),Documentary
916,114,4.5607867,Wallace & Gromit: The Best of Aardman Animation (1996),Animation
916,357,4.554572,One Flew Over the Cuckoo's Nest (1975),Drama
916,865,4.551107,"Ice Storm, The (1997)",Drama
916,113,4.5094876,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama
916,408,4.4914594,"Close Shave, A (1995)",Animation|Comedy|Thriller
916,187,4.4820414,"Godfather: Part II, The (1974)",Action|Crime|Drama
916,127,4.4763765,"Godfather, The (1972)",Action|Crime|Drama
915,1172,4.967293,"Women, The (1939)",Comedy
915,136,4.681851,Mr. Smith Goes to Washington (1939),Drama
915,1598,4.628498,City of Industry (1997),Crime|Thriller
915,496,4.622445,It's a Wonderful Life (1946),Drama
915,593,4.5932255,Stalingrad (1993),War
915,641,4.581965,Paths of Glory (1957),Drama|War
915,863,4.341637,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Drama
915,185,4.3136535,Psycho (1960),Horror|Romance|Thriller
915,98,4.2286572,"Silence of the Lambs, The (1991)",Drama|Thriller
915,1099,4.224959,"Red Firecracker, Green Firecracker (1994)",Drama
914,793,5.6531157,Crooklyn (1994),Comedy
914,889,5.5056486,"Tango Lesson, The (1997)",Romance
914,772,5.4560604,Kids (1995),Drama
914,1167,5.2847486,"Sum of Us, The (1994)",Comedy
914,1466,5.203405,Margaret's Museum (1995),Drama
914,408,5.14342,"Close Shave, A (1995)",Animation|Comedy|Thriller
914,958,5.0268574,To Live (Huozhe) (1994),Drama
914,1129,4.942635,Chungking Express (1994),Drama|Mystery|Romance
914,589,4.897398,"Wild Bunch, The (1969)",Western
914,1388,4.8916054,Gabbeh (1996),Drama
913,899,6.0411386,"Winter Guest, The (1997)",Drama
913,906,5.3650546,Oscar & Lucinda (1997),Drama|Romance
913,113,4.9923964,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama
913,1129,4.970097,Chungking Express (1994),Drama|Mystery|Romance
913,515,4.848482,"Boot, Das (1981)",Action|Drama|War
913,207,4.8453455,Cyrano de Bergerac (1990),Action|Drama|Romance
913,209,4.813531,This Is Spinal Tap (1984),Comedy|Drama|Musical
913,1347,4.7901015,"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama
913,1449,4.737995,Pather Panchali (1955),Drama
913,45,4.7066793,Eat Drink Man Woman (1994),Comedy|Drama
912,1126,6.241612,"Old Man and the Sea, The (1958)",Adventure|Drama
912,1463,5.5242643,"Boys, Les (1997)",Comedy
912,1512,5.2639585,"World of Apu, The (Apur Sansar) (1959)",Drama
912,615,5.1472983,"39 Steps, The (1935)",Thriller
912,493,5.0926194,"Thin Man, The (1934)",Mystery
912,694,5.0874543,Persuasion (1995),Romance
912,1137,5.078645,Beautiful Thing (1996),Drama|Romance
912,705,5.01368,Singin' in the Rain (1952),Musical|Romance
912,489,5.0057926,Notorious (1946),Film-Noir|Romance|Thriller
912,1193,4.934377,Before the Rain (Pred dozhdot) (1994),Drama
911,1176,5.2440825,Welcome To Sarajevo (1997),Drama|War
911,253,5.143342,"Pillow Book, The (1995)",Drama|Romance
911,189,5.0330644,"Grand Day Out, A (1992)",Animation|Comedy
911,1175,5.013471,Hugo Pool (1997),Romance
911,1449,4.9016776,Pather Panchali (1955),Drama
911,169,4.886069,"Wrong Trousers, The (1993)",Animation|Comedy
911,114,4.8779798,Wallace & Gromit: The Best of Aardman Animation (1996),Animation
911,133,4.840685,Gone with the Wind (1939),Drama|Romance|War
911,1129,4.840061,Chungking Express (1994),Drama|Mystery|Romance
911,884,4.8328743,Year of the Horse (1997),Documentary
910,899,4.428266,"Winter Guest, The (1997)",Drama
910,192,4.385573,Raging Bull (1980),Drama
910,610,4.355194,Gigi (1958),Musical
910,1137,4.3247194,Beautiful Thing (1996),Drama|Romance
910,190,4.316301,Henry V (1989),Drama|War
910,1174,4.275006,Caught (1996),Drama|Thriller
910,191,4.2576046,Amadeus (1984),Drama|Mystery
910,909,4.2523055,Dangerous Beauty (1998),Drama
910,1131,4.2393208,Safe (1995),Thriller
910,447,4.2146187,Carrie (1976),Horror
909,634,6.7835436,Microcosmos: Le peuple de l'herbe (1996),Documentary
909,1282,6.5818996,"Grass Harp, The (1995)",Drama
909,1463,6.400655,"Boys, Les (1997)",Comedy
909,481,6.3040037,"Apartment, The (1960)",Comedy|Drama
909,432,6.2684345,Fantasia (1940),Animation|Children's|Musical
909,900,6.2291455,Kundun (1997),Drama
909,1169,6.19059,Fresh (1994),Drama
909,963,6.0472116,Some Folks Call It a Sling Blade (1993),Drama|Thriller
909,433,6.034008,Heathers (1989),Comedy
909,1286,5.984593,Shall We Dance? (1937),Comedy|Musical|Romance
908,1463,4.301127,"Boys, Les (1997)",Comedy
908,1449,4.2589355,Pather Panchali (1955),Drama
908,900,4.2146716,Kundun (1997),Drama
908,344,4.20035,"Apostle, The (1997)",Drama
908,1085,4.154524,Carried Away (1996),Drama|Romance
908,513,4.1384215,"Third Man, The (1949)",Mystery|Thriller
908,178,4.1082273,12 Angry Men (1957),Drama
908,483,4.094651,Casablanca (1942),Drama|Romance|War
908,969,4.0799475,Winnie the Pooh and the Blustery Day (1968),Animation|Children's
908,1398,4.0564365,Anna (1996),Drama
907,394,6.159404,Radioland Murders (1994),Comedy|Mystery|Romance
907,963,5.8368497,Some Folks Call It a Sling Blade (1993),Drama|Thriller
907,1005,5.8100867,"Double vie de Véronique, La (Double Life of Veronique, The) (1991)",Drama
907,958,5.532782,To Live (Huozhe) (1994),Drama
907,64,5.5327187,"Shawshank Redemption, The (1994)",Drama
907,316,5.429605,As Good As It Gets (1997),Comedy|Drama
907,1426,5.4234796,Grace of My Heart (1996),Comedy|Drama
907,1131,5.422909,Safe (1995),Thriller
907,1175,5.4015546,Hugo Pool (1997),Romance
907,1446,5.400955,"Bye Bye, Love (1995)",Comedy
906,6,5.3093543,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Drama
906,899,5.2167196,"Winter Guest, The (1997)",Drama
906,1005,5.127271,"Double vie de Véronique, La (Double Life of Veronique, The) (1991)",Drama
906,963,5.0667653,Some Folks Call It a Sling Blade (1993),Drama|Thriller
906,272,5.0308485,Good Will Hunting (1997),Drama
906,318,4.9294114,Schindler's List (1993),Drama|War
906,1449,4.9282184,Pather Panchali (1955),Drama
906,127,4.9197645,"Godfather, The (1972)",Action|Crime|Drama
906,958,4.8903737,To Live (Huozhe) (1994),Drama
906,543,4.827278,"Misérables, Les (1995)",Drama|Musical
905,1131,4.912526,Safe (1995),Thriller
905,320,4.577297,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
905,963,4.3947806,Some Folks Call It a Sling Blade (1993),Drama|Thriller
905,641,4.3176236,Paths of Glory (1957),Drama|War
905,1282,4.3161545,"Grass Harp, The (1995)",Drama
905,1240,4.292168,Ghost in the Shell (Kokaku kidotai) (1995),Animation|Sci-Fi
905,127,4.271389,"Godfather, The (1972)",Action|Crime|Drama
905,1368,4.2443004,Mina Tannenbaum (1994),Drama
905,813,4.2375507,"Celluloid Closet, The (1995)",Documentary
905,223,4.229446,Sling Blade (1996),Drama|Thriller
904,57,5.454729,Priest (1994),Drama
904,1463,5.341858,"Boys, Les (1997)",Comedy
904,1141,5.2541003,"War Room, The (1993)",Documentary
904,165,5.016069,Jean de Florette (1986),Drama
904,613,4.9589324,My Man Godfrey (1936),Comedy
904,486,4.951877,Sabrina (1954),Comedy|Romance
904,478,4.9232025,"Philadelphia Story, The (1940)",Comedy|Romance
904,258,4.8893266,Contact (1997),Drama|Sci-Fi
904,611,4.8397326,Laura (1944),Crime|Film-Noir|Mystery
904,899,4.8284073,"Winter Guest, The (1997)",Drama
903,543,5.4936185,"Misérables, Les (1995)",Drama|Musical
903,663,5.1448283,Being There (1979),Comedy
903,641,5.0879765,Paths of Glory (1957),Drama|War
903,896,5.028083,"Sweet Hereafter, The (1997)",Drama
903,517,5.012001,Manhattan (1979),Comedy|Drama|Romance
903,514,4.902525,Annie Hall (1977),Comedy|Romance
903,246,4.881555,Chasing Amy (1997),Drama|Romance
903,197,4.8609915,"Graduate, The (1967)",Drama|Romance
903,23,4.85315,Taxi Driver (1976),Drama|Thriller
903,1021,4.851204,8 1/2 (1963),Drama
902,528,5.092676,"Killing Fields, The (1984)",Drama|War
902,960,4.9939275,Naked (1993),Drama
902,592,4.9734325,True Crime (1995),Mystery|Thriller
902,205,4.876016,Patton (1970),Drama|War
902,1512,4.872936,"World of Apu, The (Apur Sansar) (1959)",Drama
902,1450,4.8503723,Golden Earrings (1947),Adventure|Romance
902,174,4.842581,Raiders of the Lost Ark (1981),Action|Adventure
902,902,4.803614,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller
902,837,4.7794523,Meet John Doe (1941),Drama
902,1085,4.7625966,Carried Away (1996),Drama|Romance
901,966,5.298651,"Affair to Remember, An (1957)",Romance
901,1450,5.289541,Golden Earrings (1947),Adventure|Romance
901,496,5.2174277,It's a Wonderful Life (1946),Drama
901,863,5.012467,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Drama
901,174,4.9208484,Raiders of the Lost Ark (1981),Action|Adventure
901,143,4.907958,"Sound of Music, The (1965)",Musical
901,69,4.8320293,Forrest Gump (1994),Comedy|Romance|War
901,468,4.815126,Rudy (1993),Drama
901,265,4.76136,"Hunt for Red October, The (1990)",Action|Thriller
901,385,4.715497,True Lies (1994),Action|Adventure|Comedy|Romance
900,1131,4.4752016,Safe (1995),Thriller
900,850,4.189575,"Perfect Candidate, A (1996)",Documentary
900,1368,4.1654015,Mina Tannenbaum (1994),Drama
900,100,3.9915605,Fargo (1996),Crime|Drama|Thriller
900,908,3.9572291,Half Baked (1998),Comedy
900,119,3.950645,Maya Lin: A Strong Clear Vision (1994),Documentary
900,793,3.9356127,Crooklyn (1994),Comedy
900,1240,3.928597,Ghost in the Shell (Kokaku kidotai) (1995),Animation|Sci-Fi
900,1174,3.914465,Caught (1996),Drama|Thriller
900,114,3.8688507,Wallace & Gromit: The Best of Aardman Animation (1996),Animation
899,1450,4.666557,Golden Earrings (1947),Adventure|Romance
899,863,4.601435,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Drama
899,1194,4.590417,Once Were Warriors (1994),Crime|Drama
899,909,4.5142922,Dangerous Beauty (1998),Drama
899,318,4.415542,Schindler's List (1993),Drama|War
899,69,4.363578,Forrest Gump (1994),Comedy|Romance|War
899,199,4.356178,"Bridge on the River Kwai, The (1957)",Drama|War
899,1137,4.353664,Beautiful Thing (1996),Drama|Romance
899,1463,4.3451285,"Boys, Les (1997)",Comedy
899,1172,4.324922,"Women, The (1939)",Comedy
898,1131,5.922183,Safe (1995),Thriller
898,962,5.7692695,Ruby in Paradise (1993),Drama
898,320,5.489212,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
898,1631,5.44416,"Slingshot, The (1993)",Comedy|Drama
898,1019,5.2425795,"Die xue shuang xiong (Killer, The) (1989)",Action|Thriller
